key	type	applies_to	transferrable	unique_to_world	unique_to_faction	precedence	start_date	end_date	avatar_skill	avatar_special_ability	legendary_item	mp_exclusive	is_wife_ancillary	category	min_starting_age	max_starting_age	min_expiry_age	max_expiry_age	immortal	provided_bodyguard_unit	provided_banner	uniqueness_score	turns_before_swap_allowed	subcategory	randomly_dropped	can_be_stolen	can_be_destroyed	faction_set
wh3_main_anc_magic_standard_standard_of_wei_jin	wh3_main_anc_magic_standard_standard_of_wei_jin	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		wh3_main_anc_magic_standard_standard_of_wei_jin	35	0	banner	true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_magic_standard_the_great_celestial_banner	wh3_main_anc_magic_standard_the_great_celestial_banner	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		wh3_main_banner_magic_standard_the_great_celestial_banner	1	0	banner	false	false	false	anc_set_exclusive_jiangshi
wh3_main_anc_arcane_item_cloak_of_po_mei	wh_main_anc_arcane_item	.	true	false	false	0	0	9999			false	false	false	arcane_item	16	30	30	50	true			65	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_arcane_item_maw_shard	wh_main_anc_arcane_item	.	true	false	false	0	0	9999			false	false	false	arcane_item	16	30	30	50	true			30	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_arcane_item_scrolls_of_astromancy	wh_main_anc_arcane_item	.	true	false	false	0	0	9999			false	false	false	arcane_item	16	30	30	50	true			30	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_arcane_item_staff_of_wu_xing	wh_main_anc_arcane_item	.	true	false	false	0	0	9999			false	false	false	arcane_item	16	30	30	50	true			80	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_caravan_bejewelled_dagger	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	1	1	50	75	true			200	0		false	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_caravan_sky_titan_relic	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	1	1	50	75	true			200	0		false	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_armour_ascendant_celestial_armour	wh_main_anc_armour	.	true	false	false	0	0	9999			false	false	false	armour	16	30	30	50	true			65	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_armour_laminate_shield	wh_main_anc_armour	.	true	false	false	0	0	9999			false	false	false	armour	16	30	30	50	true			45	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_armour_quicksilver_armour	wh_main_anc_armour	.	true	false	false	0	0	9999			false	false	false	armour	16	30	30	50	true			25	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_armour_robes_of_shang_yang	wh_main_anc_armour	.	true	false	false	0	0	9999			false	false	false	armour	16	30	30	50	true			55	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_armour_scales_of_the_celestial_court	wh_main_anc_armour	.	true	false	false	0	0	9999			false	false	false	armour	16	30	30	50	true			60	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_armour_shield_of_the_nan_gau	wh_main_anc_armour	.	true	false	false	0	0	9999			false	false	false	armour	16	30	30	50	true			70	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_caravan_frost_wyrm_skull	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	1	1	50	75	true			200	0		false	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_caravan_luminark_lens	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	1	1	50	75	true			200	0		false	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_caravan_statue_of_zharr	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	1	1	50	75	true			200	0		false	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_enchanted_item_alchemists_elixir_of_iron_skin	wh_main_anc_enchanted_item	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			45	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_enchanted_item_alchemists_elixir_of_puissance	wh_main_anc_enchanted_item	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			50	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_enchanted_item_alchemists_elixir_of_venom	wh_main_anc_enchanted_item	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			40	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_enchanted_item_alchemists_mask	wh_main_anc_enchanted_item	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			40	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_enchanted_item_astromancers_spyglass	wh_main_anc_enchanted_item	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			1	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_enchanted_item_catalytic_kiln	wh_main_anc_enchanted_item	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			60	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_enchanted_item_celestial_silk_robe	wh_main_anc_enchanted_item	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			30	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_enchanted_item_cleansing_water	wh_main_anc_enchanted_item	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			65	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_enchanted_item_cloak_of_the_moon_wind	wh_main_anc_enchanted_item	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			30	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_enchanted_item_crackleblaze	wh_main_anc_enchanted_item	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			70	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_enchanted_item_fan_of_the_magister	wh_main_anc_enchanted_item	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			35	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_enchanted_item_icon_of_the_spirit_dragon	wh_main_anc_enchanted_item	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			45	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_enchanted_item_jar_of_all_souls	wh_main_anc_enchanted_item	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			35	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_enchanted_item_kite_of_the_uttermost_airs	wh_main_anc_enchanted_item	.	true	false	false	0	0	9999			false	false	false	enchanted_item	16	30	30	50	true			65	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_caravan_frozen_pendant	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	1	1	50	75	true			200	0		false	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_talisman_crystal_of_kunlan	wh_main_anc_talisman	.	true	false	false	0	0	9999			false	false	false	talisman	16	30	30	50	true			55	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_talisman_jade_amulet	wh_main_anc_talisman	.	true	false	false	0	0	9999			false	false	false	talisman	16	30	30	50	true			40	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_talisman_jade_blood_pendant	wh_main_anc_talisman	.	true	false	false	0	0	9999			false	false	false	talisman	16	30	30	50	true			25	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_talisman_jet_amulet	wh_main_anc_talisman	.	true	false	false	0	0	9999			false	false	false	talisman	16	30	30	50	true			20	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_caravan_gryphon_legion_lance	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	1	1	50	75	true			200	0		false	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_caravan_von_carstein_blade	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	1	1	50	75	true			200	0		false	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_weapon_ascendant_celestial_blade	wh_main_anc_weapon	.	true	false	false	0	0	9999			false	false	false	weapon	16	30	30	50	true			60	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_weapon_blade_of_xen_wu	wh_main_anc_weapon	.	true	false	false	0	0	9999			false	false	false	weapon	16	30	30	50	true			75	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_weapon_dawn_glaive	wh_main_anc_weapon	.	true	false	false	0	0	9999			false	false	false	weapon	16	30	30	50	true			80	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_weapon_jade_blade_of_the_great_fleet	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			60	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_weapon_nuku_chos_crossbow	wh_main_anc_weapon	.	true	false	false	0	0	9999			false	false	false	weapon	16	30	30	50	true			65	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_weapon_serpent_fang	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			60	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_weapon_silver_moon_bow	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			55	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_weapon_spirit_qilin_spear	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			75	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_weapon_vermillion_blade	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			70	0		true	true	true	anc_set_exclusive_jiangshi
wh3_main_anc_weapon_vorpal_shard	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			40	0		true	true	true	anc_set_exclusive_jiangshi
wh2_dlc11_anc_arcane_item_the_bordeleaux_flabellum	wh_main_anc_arcane_item	.	false	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0		false	false	false	anc_set_exclusive_jiangshi_sea
wh2_dlc11_anc_armour_armour_of_the_depth	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			90	0		true	true	true	anc_set_exclusive_jiangshi_sea
wh2_dlc11_anc_armour_seadragon_buckler	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			45	0		true	true	true	anc_set_exclusive_jiangshi_sea
wh2_dlc11_anc_armour_the_gunnarsson_kron	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			75	0		true	true	true	anc_set_exclusive_jiangshi_sea
wh2_dlc11_anc_enchanted_item_black_buckthorns_treasure_map	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			75	0		true	true	true	anc_set_exclusive_jiangshi_sea
wh2_dlc11_anc_enchanted_item_captain_roths_moondial	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			true	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	anc_set_exclusive_jiangshi_sea
wh2_dlc11_anc_enchanted_item_moonshine	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			45	0		true	true	true	anc_set_exclusive_jiangshi_sea
wh2_dlc11_anc_enchanted_item_pyrotechnic_compound	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			45	0		true	true	true	anc_set_exclusive_jiangshi_sea
wh2_dlc11_anc_enchanted_item_slann_gold	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			true	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	anc_set_exclusive_jiangshi_sea
wh2_dlc11_anc_talisman_blackpearl_eye	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			45	0		true	true	true	anc_set_exclusive_jiangshi_sea
wh2_dlc11_anc_talisman_jellyfish_in_a_jar	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			45	0		true	true	true	anc_set_exclusive_jiangshi_sea
wh2_dlc11_anc_talisman_kraken_fang	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			90	0		true	true	true	anc_set_exclusive_jiangshi_sea
wh2_dlc11_anc_weapon_krakens_bane	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	anc_set_exclusive_jiangshi_sea
wh2_dlc11_anc_weapon_lucky_levis_hookhand	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			75	0		true	true	true	anc_set_exclusive_jiangshi_sea
wh2_dlc11_anc_weapon_masamune	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			90	0		true	true	true	anc_set_exclusive_jiangshi_sea
the_forbidden_tomes	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			true	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	anc_set_exclusive_jiangshi_sea
ancient_sacrifical_dagger	wh_main_anc_arcane_item	.	false	false	false	1	0	9999			true	false	false	arcane_item	16	30	30	50	true			200	0		false	false	false	anc_set_exclusive_jiangshi_sea
