id	group	priority
jiangshi_diplomacy_Faction_Vlad_&_OtherFactionVamp_&_Negative	diplomacy_Faction_Vlad_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_Faction_Vlad_&_OtherFactionVamp_&_Positive	diplomacy_Faction_Vlad_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_diplomacy_Faction_tehenhauin_&_OtherFactionVamp	diplomacy_Faction_tehenhauin_&_OtherFactionVamp	0.0000
jiangshi_diplomacy_Faction_tehenhauin_&_OtherFactionVamp_&_Negative	diplomacy_Faction_tehenhauin_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_Faction_tehenhauin_&_OtherFactionVamp_&_Positive	diplomacy_Faction_tehenhauin_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_diplomacy_Faction_tiktaqto_&_OtherFactionVamp	diplomacy_Faction_tiktaqto_&_OtherFactionVamp	0.0000
jiangshi_diplomacy_Faction_tiktaqto_&_OtherFactionVamp_&_Negative	diplomacy_Faction_tiktaqto_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_Faction_tiktaqto_&_OtherFactionVamp_&_Positive	diplomacy_Faction_tiktaqto_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_diplomacy_Subcult_Bretonnia_&_OtherFactionVamp	diplomacy_Subcult_Bretonnia_&_OtherFactionVamp	0.0000
jiangshi_diplomacy_Subcult_Bretonnia_&_OtherFactionVamp_&_Negative	diplomacy_Subcult_Bretonnia_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_Subcult_Bretonnia_&_OtherFactionVamp_&_Positive	diplomacy_Subcult_Bretonnia_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_diplomacy_Subcult_Chaos_&_OtherFactionVamp	diplomacy_Subcult_Chaos_&_OtherFactionVamp	0.0000
jiangshi_diplomacy_Subcult_Chaos_&_OtherFactionVamp_&_Negative	diplomacy_Subcult_Chaos_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_Subcult_Chaos_&_OtherFactionVamp_&_Positive	diplomacy_Subcult_Chaos_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_diplomacy_Subcult_DarkElves_&_OtherFactionVamp	diplomacy_Subcult_DarkElves_&_OtherFactionVamp	0.0000
jiangshi_diplomacy_Subcult_DarkElves_&_OtherFactionVamp_&_Negative	diplomacy_Subcult_DarkElves_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_Subcult_DarkElves_&_OtherFactionVamp_&_Positive	diplomacy_Subcult_DarkElves_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_diplomacy_Subcult_Dwarfs_&_OtherFactionVamp	diplomacy_Subcult_Dwarfs_&_OtherFactionVamp	0.0000
jiangshi_diplomacy_Subcult_Dwarfs_&_OtherFactionVamp_&_Negative	diplomacy_Subcult_Dwarfs_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_Subcult_Dwarfs_&_OtherFactionVamp_&_Positive	diplomacy_Subcult_Dwarfs_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_diplomacy_Subcult_Empire_&_OtherFactionVamp	diplomacy_Subcult_Empire_&_OtherFactionVamp	0.0000
jiangshi_diplomacy_Subcult_Empire_&_OtherFactionVamp_&_Negative	diplomacy_Subcult_Empire_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_Subcult_Empire_&_OtherFactionVamp_&_Positive	diplomacy_Subcult_Empire_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_diplomacy_Subcult_Greenskins_&_OtherFactionVamp	diplomacy_Subcult_Greenskins_&_OtherFactionVamp	0.0000
jiangshi_diplomacy_Subcult_Greenskins_&_OtherFactionVamp_&_Negative	diplomacy_Subcult_Greenskins_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_Subcult_Greenskins_&_OtherFactionVamp_&_Positive	diplomacy_Subcult_Greenskins_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_diplomacy_Subcult_HighElves_&_OtherFactionVamp	diplomacy_Subcult_HighElves_&_OtherFactionVamp	0.0000
jiangshi_diplomacy_Subcult_HighElves_&_OtherFactionVamp_&_Negative	diplomacy_Subcult_HighElves_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_Subcult_HighElves_&_OtherFactionVamp_&_Positive	diplomacy_Subcult_HighElves_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_diplomacy_Subcult_Lizardmen_&_OtherFactionVamp	diplomacy_Subcult_Lizardmen_&_OtherFactionVamp	0.0000
jiangshi_diplomacy_Subcult_Lizardmen_&_OtherFactionVamp_&_Negative	diplomacy_Subcult_Lizardmen_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_Subcult_Lizardmen_&_OtherFactionVamp_&_Positive	diplomacy_Subcult_Lizardmen_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_diplomacy_Subcult_Norsca_&_OtherFactionVamp	diplomacy_Subcult_Norsca_&_OtherFactionVamp	0.0000
jiangshi_diplomacy_Subcult_Norsca_&_OtherFactionVamp_&_Negative	diplomacy_Subcult_Norsca_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_Subcult_Norsca_&_OtherFactionVamp_&_Positive	diplomacy_Subcult_Norsca_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_diplomacy_Subcult_Skaven_&_OtherFactionVamp	diplomacy_Subcult_Skaven_&_OtherFactionVamp	0.0000
jiangshi_diplomacy_Subcult_Skaven_&_OtherFactionVamp_&_Negative	diplomacy_Subcult_Skaven_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_Subcult_Skaven_&_OtherFactionVamp_&_Positive	diplomacy_Subcult_Skaven_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_diplomacy_Subcult_TEB_&_OtherFactionVamp	diplomacy_Subcult_TEB_&_OtherFactionVamp	0.0000
jiangshi_diplomacy_Subcult_TEB_&_OtherFactionVamp_&_Negative	diplomacy_Subcult_TEB_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_Subcult_TEB_&_OtherFactionVamp_&_Positive	diplomacy_Subcult_TEB_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_diplomacy_Subcult_Vampire	diplomacy_Subcult_Vampire	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_Negative	diplomacy_Subcult_Vampire_&_Negative	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionBretonnia	diplomacy_Subcult_Vampire_&_OtherFactionBretonnia	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionBretonnia_&_Negative	diplomacy_Subcult_Vampire_&_OtherFactionBretonnia_&_Negative	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionBretonnia_&_Positive	diplomacy_Subcult_Vampire_&_OtherFactionBretonnia_&_Positive	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionChaos	diplomacy_Subcult_Vampire_&_OtherFactionChaos	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionChaos_&_Negative	diplomacy_Subcult_Vampire_&_OtherFactionChaos_&_Negative	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionChaos_&_Positive	diplomacy_Subcult_Vampire_&_OtherFactionChaos_&_Positive	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionDwarf	diplomacy_Subcult_Vampire_&_OtherFactionDwarf	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionDwarf_&_Negative	diplomacy_Subcult_Vampire_&_OtherFactionDwarf_&_Negative	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionDwarf_&_Positive	diplomacy_Subcult_Vampire_&_OtherFactionDwarf_&_Positive	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionEmpire	diplomacy_Subcult_Vampire_&_OtherFactionEmpire	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionEmpire_&_Negative	diplomacy_Subcult_Vampire_&_OtherFactionEmpire_&_Negative	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionEmpire_&_Positive	diplomacy_Subcult_Vampire_&_OtherFactionEmpire_&_Positive	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionGreenskin	diplomacy_Subcult_Vampire_&_OtherFactionGreenskin	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionGreenskin_&_Negative	diplomacy_Subcult_Vampire_&_OtherFactionGreenskin_&_Negative	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionGreenskin_&_Positive	diplomacy_Subcult_Vampire_&_OtherFactionGreenskin_&_Positive	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionVamp	diplomacy_Subcult_Vampire_&_OtherFactionVamp	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionVamp_&_Negative	diplomacy_Subcult_Vampire_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_OtherFactionVamp_&_Positive	diplomacy_Subcult_Vampire_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_diplomacy_Subcult_Vampire_&_Positive	diplomacy_Subcult_Vampire_&_Positive	0.0000
jiangshi_diplomacy_faction_dwf_grombrindal_&_OtherFactionVamp	diplomacy_faction_dwf_grombrindal_&_OtherFactionVamp	0.0000
jiangshi_diplomacy_faction_dwf_grombrindal_&_OtherFactionVamp_&_Negative	diplomacy_faction_dwf_grombrindal_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_faction_dwf_grombrindal_&_OtherFactionVamp_&_Positive	diplomacy_faction_dwf_grombrindal_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_diplomacy_faction_emp_volkmar_&_OtherFactionVamp	diplomacy_faction_emp_volkmar_&_OtherFactionVamp	0.0000
jiangshi_diplomacy_faction_emp_volkmar_&_OtherFactionVamp_&_Negative	diplomacy_faction_emp_volkmar_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_faction_emp_volkmar_&_OtherFactionVamp_&_Positive	diplomacy_faction_emp_volkmar_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_diplomacy_faction_vmp_ghorst_&_OtherFactionVamp	diplomacy_faction_vmp_ghorst_&_OtherFactionVamp	0.0000
jiangshi_diplomacy_faction_vmp_ghorst_&_OtherFactionVamp_&_Negative	diplomacy_faction_vmp_ghorst_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_diplomacy_faction_vmp_ghorst_&_OtherFactionVamp_&_Positive	diplomacy_faction_vmp_ghorst_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_dlc06_diplomacy_Faction_Belegar_&_OtherFactionVamp	dlc06_diplomacy_Faction_Belegar_&_OtherFactionVamp	0.0000
jiangshi_dlc06_diplomacy_Faction_Belegar_&_OtherFactionVamp_&_Negative	dlc06_diplomacy_Faction_Belegar_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_dlc06_diplomacy_Faction_Belegar_&_OtherFactionVamp_&_Positive	dlc06_diplomacy_Faction_Belegar_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionVamp	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionVamp	0.0000
jiangshi_dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionVamp_&_Negative	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionVamp_&_Positive	dlc06_diplomacy_Faction_Skarsnik_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionVamp	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionVamp	0.0000
jiangshi_dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionVamp_&_Negative	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionVamp_&_Positive	dlc06_diplomacy_Faction_Wurrzag_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionVamp	dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionVamp	0.0000
jiangshi_dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionVamp_&_Negative	dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionVamp_&_Positive	dlc09_diplomacy_Faction_TMB_Arkhan_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_dlc09_diplomacy_Faction_TMB_Khalida_&_OtherFactionVamp	dlc09_diplomacy_Faction_TMB_Khalida_&_OtherFactionVamp	0.0000
jiangshi_dlc09_diplomacy_Faction_TMB_Khalida_&_OtherFactionVamp_&_Negative	dlc09_diplomacy_Faction_TMB_Khalida_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_dlc09_diplomacy_Faction_TMB_Khalida_&_OtherFactionVamp_&_Positive	dlc09_diplomacy_Faction_TMB_Khalida_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_dlc09_diplomacy_Faction_TMB_Khatep_&_OtherFactionVamp	dlc09_diplomacy_Faction_TMB_Khatep_&_OtherFactionVamp	0.0000
jiangshi_dlc09_diplomacy_Faction_TMB_Khatep_&_OtherFactionVamp_&_Negative	dlc09_diplomacy_Faction_TMB_Khatep_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_dlc09_diplomacy_Faction_TMB_Khatep_&_OtherFactionVamp_&_Positive	dlc09_diplomacy_Faction_TMB_Khatep_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_dlc09_diplomacy_Faction_TMB_Settra_&_OtherFactionVamp	dlc09_diplomacy_Faction_TMB_Settra_&_OtherFactionVamp	0.0000
jiangshi_dlc09_diplomacy_Faction_TMB_Settra_&_OtherFactionVamp_&_Negative	dlc09_diplomacy_Faction_TMB_Settra_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_dlc09_diplomacy_Faction_TMB_Settra_&_OtherFactionVamp_&_Positive	dlc09_diplomacy_Faction_TMB_Settra_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_dlc09_diplomacy_Subcult_TombKings_&_OtherFactionVamp	dlc09_diplomacy_Subcult_TombKings_&_OtherFactionVamp	0.0000
jiangshi_dlc09_diplomacy_Subcult_TombKings_&_OtherFactionVamp_&_Negative	dlc09_diplomacy_Subcult_TombKings_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_dlc09_diplomacy_Subcult_TombKings_&_OtherFactionVamp_&_Positive	dlc09_diplomacy_Subcult_TombKings_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_dlc11_diplomacy_Faction_CST_Harkon_&_OtherFactionVamp	dlc11_diplomacy_Faction_CST_Harkon_&_OtherFactionVamp	0.0000
jiangshi_dlc11_diplomacy_Faction_CST_Harkon_&_OtherFactionVamp_&_Negative	dlc11_diplomacy_Faction_CST_Harkon_&_OtherFactionVamp_&_Negative	0.0000
